idx,score,mean_dist,sd_dist,cv_dist,min_dist,max_dist,range_dist,skewness,kurtosis,bottleneck_w1,bottleneck_w2,bottleneck_dist,potential_mean,improvement,km_cluster,topology
9798,83.61457263,0.9146803,0.09176673,0.10032656,0.7445098,1.0404661,0.29595625,-0.3997815,-0.8307953,тунеядец,солидол,0.7445098,0.923189,0.008508682,0,Uniform
9799,99.04159371,1.0187149,0.105630346,0.1036898,0.78007364,1.2017989,0.42172527,-0.73492014,0.35308528,сопротивление,голод,0.78007364,1.0306469,0.011932015,3,Uniform
9800,86.01180713,0.93272454,0.11328911,0.121460415,0.69426715,1.1251817,0.43091452,-0.43506673,-0.570632,нога,лошадь,0.69426715,0.94464743,0.011922896,3,Uniform
9801,91.4737142,0.97099257,0.08609307,0.088665016,0.8233217,1.1261508,0.30282915,-0.08276399,-0.7528968,абстракция,аннигиляция,0.8233217,0.97837603,0.0073834658,0,Uniform
9802,90.26316013,0.96282023,0.060906902,0.06325885,0.80389047,1.0676625,0.263772,-0.56686974,0.55843234,каменоломня,меренга,0.80389047,0.9707667,0.007946491,3,Uniform
9803,91.67869148,0.97236013,0.12181814,0.12528089,0.7631942,1.2017989,0.4386047,0.10236408,-0.7515032,сморчок,мозжечок,0.7631942,0.9828184,0.010458291,0,Uniform
9804,90.06370119,0.9614577,0.09607855,0.099930085,0.8162115,1.1333256,0.31711406,0.18604468,-1.2660952,бедность,средневековье,0.8162115,0.9687201,0.007262349,0,Uniform
9805,88.07876946,0.9476412,0.094458535,0.09967753,0.7046236,1.0647466,0.36012304,-1.0505115,0.5366225,воздушность,воинственность,0.7046236,0.959792,0.012150824,3,Uniform
9806,91.21684154,0.9692721,0.066872776,0.06899278,0.8352716,1.0916221,0.25635052,-0.23603165,-0.622838,совесть,вдохновение,0.8352716,0.97597206,0.0066999793,0,Uniform
9807,92.84101942,0.9800302,0.10299927,0.10509806,0.67880964,1.1384473,0.45963764,-1.1668049,1.7242646,пергамент,сосуд,0.67880964,0.99509114,0.015060961,1,Uniform
9808,81.78572958,0.90032166,0.08706874,0.09670848,0.6955036,1.012083,0.31657946,-0.87079614,0.09520364,железо,вода,0.6955036,0.9105625,0.010240853,3,Uniform
9809,83.74638805,0.91569483,0.0997929,0.10898052,0.6933063,1.0999796,0.4066733,-0.32800663,-0.37282968,небо,чернота,0.6933063,0.9268142,0.011119366,0,Uniform
9810,90.75426938,0.96615547,0.09994275,0.10344376,0.7075975,1.0842694,0.3766719,-1.0010525,0.26768637,ка,д,0.7075975,0.97908336,0.01292789,3,Uniform
9811,88.70722778,0.9520675,0.07949767,0.083500035,0.7743194,1.0724999,0.29818046,-0.61935127,-0.3763311,игра,стиль,0.7743194,0.96095484,0.008887351,3,Uniform
9812,83.2732674,0.9120414,0.13249585,0.14527394,0.62899625,1.1106542,0.48165798,-0.48733875,-0.2910428,лед,хрусталь,0.62899625,0.9261937,0.014152288,3,Uniform
9813,88.57722645,0.95115596,0.09517462,0.10006205,0.7649046,1.0851225,0.32021785,-0.44369552,-0.75142527,мышь,сон,0.7649046,0.9604685,0.0093125105,0,Uniform
9814,88.59150282,0.9512561,0.1000213,0.10514656,0.72170925,1.1349127,0.41320348,-0.15400572,-0.14270186,жмот,ниггер,0.72170925,0.96273345,0.011477351,0,Uniform
9815,91.45163958,0.9708449,0.07799017,0.08033226,0.81287515,1.1114191,0.29854393,-0.22687912,-0.51468253,враг,пистолет,0.81287515,0.97874343,0.0078985095,0,Uniform
9816,83.21269026,0.911571,0.11441899,0.12551846,0.59986913,1.1314967,0.53162754,-0.69194055,0.9934449,музыка,тишина,0.59986913,0.92715627,0.015585244,3,Uniform
9817,88.42065668,0.95005524,0.11914509,0.12540859,0.72809273,1.2259995,0.49790674,0.3271903,0.023988008,блок,пакет,0.72809273,0.9611533,0.011098087,0,Uniform
9818,90.19643536,0.9623649,0.071481556,0.07427698,0.77204823,1.0774137,0.30536544,-0.8291489,0.60751295,куст,метр,0.77204823,0.97188073,0.009515822,3,Uniform
9819,92.43541466,0.97736996,0.112672314,0.11528113,0.67950046,1.1539747,0.4744742,-0.77998555,0.5315542,марка,монета,0.67950046,0.9922635,0.014893532,3,Uniform
9820,79.51687985,0.88171387,0.10326794,0.11712182,0.67354226,1.0395541,0.36601186,-0.18615009,-0.8144536,сын,смог,0.67354226,0.89212245,0.01040858,0,Uniform
9821,89.71085561,0.95903623,0.11902518,0.12410916,0.5712949,1.1546552,0.5833603,-1.3542144,3.684772,чемодан,гардероб,0.5712949,0.97842324,0.019387007,1,Uniform
9822,92.71058713,0.97917646,0.081999265,0.083743095,0.78236234,1.1250583,0.34269595,-0.387674,0.27476048,канарейка,пуговица,0.78236234,0.9890172,0.009840727,3,Uniform
9823,82.70957271,0.90764266,0.10557963,0.116322905,0.6076025,1.0144031,0.40680063,-1.7587396,2.4635987,клоун,певец,0.6076025,0.9226446,0.015001953,1,Uniform
9824,74.2289779,0.8342803,0.10834326,0.12986434,0.49522948,0.9782933,0.48306382,-1.5277754,2.6527953,собака,корова,0.49522948,0.8512329,0.016952574,1,Uniform
9825,86.46249374,0.93602544,0.08066846,0.08618191,0.72254145,1.1111276,0.38858616,-0.47222638,1.1119733,юг,го,0.72254145,0.9466996,0.010674179,3,Uniform
9826,87.35104668,0.9424535,0.11473991,0.12174597,0.72088027,1.136501,0.41562068,-0.32488808,-0.4357896,реакция,война,0.72088027,0.9535321,0.011078596,0,Uniform
9827,88.90944495,0.9534814,0.10760487,0.11285471,0.6873859,1.1995498,0.5121639,-0.0337459,0.9187288,дождь,трава,0.6873859,0.9667862,0.01330483,3,Uniform
9828,92.64067309,0.9787183,0.08961964,0.091568366,0.8048253,1.1220188,0.3171935,-0.4150872,-0.76680875,десница,резиденция,0.8048253,0.9874129,0.008694649,0,Uniform
9829,92.64270562,0.97873163,0.0771764,0.07885349,0.8372269,1.1255383,0.28831142,0.028826382,-0.83614445,фотография,улица,0.8372269,0.9858068,0.0070751905,0,Uniform
9830,86.28569563,0.9347338,0.1396147,0.14936306,0.6659955,1.1851977,0.51920223,0.08856541,-0.5668185,дерево,небо,0.6659955,0.9481708,0.013436973,0,Uniform
9831,95.00489303,0.9939399,0.07996387,0.080451414,0.8730201,1.1975671,0.324547,0.92882127,0.66158175,карьера,ярмарка,0.8730201,0.9999859,0.006045997,0,Uniform
9832,80.1279694,0.8868176,0.08127377,0.09164655,0.7192259,1.00373,0.28450418,-0.16607217,-0.9186032,загонщик,голкипер,0.7192259,0.8951972,0.008379638,0,Uniform
9833,90.37710662,0.96359646,0.11241008,0.1166568,0.75756526,1.1490259,0.39146066,0.023979768,-1.1237828,мусор,камень,0.75756526,0.97389805,0.01030159,0,Uniform
9834,88.62254316,0.9514739,0.09374825,0.0985295,0.75665677,1.0922673,0.3356105,-0.9016349,0.0028121471,комод,распятие,0.75665677,0.96121484,0.009740949,3,Uniform
9835,89.66884473,0.95874685,0.09478992,0.098868564,0.7487204,1.0914198,0.3426994,-0.61694336,-0.64079523,лист,мука,0.7487204,0.9692482,0.010501325,3,Uniform
9836,87.41976394,0.9429462,0.10074244,0.10683795,0.7505984,1.1435106,0.3929122,0.23395965,-0.29041672,рай,радость,0.7505984,0.95256364,0.009617448,0,Uniform
9837,96.83146249,1.0053306,0.07145745,0.07107856,0.8788507,1.1379048,0.25905406,-0.1591028,-0.7364702,пасека,нирвана,0.8788507,1.0116545,0.0063239336,0,Uniform
9838,91.96541426,0.9742655,0.083150804,0.08534717,0.7864324,1.1181039,0.33167148,-0.31104144,-0.30176926,космос,квадрат,0.7864324,0.98365706,0.009391546,0,Uniform
9839,93.32200663,0.98316264,0.099527374,0.10123185,0.74383646,1.1345248,0.39068836,-0.6566739,-0.15837455,плие,тремор,0.74383646,0.9951289,0.011966288,3,Uniform
9840,89.68393516,0.958851,0.10128154,0.10562803,0.74214214,1.1064206,0.3642785,-0.56916595,-0.48264313,бабочка,звезда,0.74214214,0.9696864,0.010835409,3,Uniform
9841,88.80447921,0.95274806,0.106224224,0.11149246,0.6582624,1.0834261,0.42516375,-1.1627377,0.9968648,пенек,бордюр,0.6582624,0.9674724,0.014724314,3,Uniform
9842,86.94668368,0.9395412,0.102015465,0.10858008,0.738176,1.0828835,0.3447075,-0.599084,-0.6343796,грелка,конфета,0.738176,0.94960946,0.010068238,3,Uniform
9843,95.29084228,0.99574363,0.12771258,0.1282585,0.7442521,1.257807,0.51355493,-0.033582255,-0.39189553,туфта,труха,0.7442521,1.0083182,0.0125745535,0,Uniform
9844,88.46597193,0.9503741,0.083074786,0.087412715,0.8100717,1.1230472,0.31297553,0.17698124,-0.7848234,брат,зуб,0.8100717,0.95738924,0.007015109,0,Uniform
9845,87.15014431,0.94100934,0.07537943,0.08010487,0.77681273,1.0486599,0.2718472,-0.6104672,-0.58292866,колючка,муха,0.77681273,0.9492191,0.008209765,3,Uniform
9846,88.28959714,0.94913167,0.082646035,0.08707541,0.8262362,1.1252072,0.298971,0.45293295,-0.4631157,курица,шутка,0.8262362,0.95527637,0.0061447024,0,Uniform
9847,80.7190515,0.89168847,0.11735606,0.13161106,0.6743741,1.08989,0.4155159,-0.3541995,-0.6874151,машина,компьютер,0.6743741,0.9025542,0.010865748,0,Uniform
9848,91.86266741,0.9735839,0.12784669,0.13131553,0.7058275,1.2411926,0.5353651,-0.05428382,-0.3888955,параллелограмм,циркуль,0.7058275,0.9869717,0.013387799,0,Uniform
9849,71.51293,0.80719185,0.13048361,0.1616513,0.46458805,0.98593146,0.5213434,-0.70214677,0.3817582,сок,чай,0.46458805,0.82432204,0.017130196,3,Star
9850,94.8444495,0.9929244,0.07077244,0.07127677,0.8855776,1.2015246,0.315947,0.9471762,1.7601423,сигарета,вязание,0.8855776,0.9982917,0.005367279,0,Uniform
9851,88.30799378,0.94926137,0.07356644,0.07749861,0.8042103,1.0967724,0.29256213,-0.060377743,0.034372568,тол,кросс,0.8042103,0.9565139,0.0072525144,0,Uniform
9852,89.79399531,0.9596081,0.10438321,0.10877692,0.7942554,1.2028003,0.4085449,0.55831355,-0.23719835,песок,колдун,0.7942554,0.9678758,0.008267701,0,Uniform
9853,92.77629362,0.97960675,0.08343663,0.0851736,0.8347013,1.123205,0.28850365,0.06848156,-0.8948102,крапива,дратва,0.8347013,0.986852,0.0072452426,0,Uniform
9854,90.64440009,0.96541166,0.09754559,0.10104041,0.742007,1.1154808,0.37347376,-0.51392156,-0.33398056,морзянка,дыба,0.742007,0.97658193,0.011170268,3,Uniform
9855,96.83612031,1.0053593,0.09439603,0.093892835,0.8422551,1.1617174,0.3194623,0.02082995,-1.0216968,авокадо,муравей,0.8422551,1.0135145,0.008155227,0,Uniform
9856,85.83853186,0.9314481,0.08316931,0.089290336,0.7768805,1.070589,0.29370844,-0.35707495,-0.8282025,олень,трактор,0.7768805,0.93917644,0.0077283382,0,Uniform
9857,94.94270914,0.9935466,0.09373313,0.094341956,0.83514154,1.1686072,0.3334657,-0.1362059,-0.8965821,кость,лед,0.83514154,1.0014669,0.007920265,0,Uniform
9858,90.81842009,0.96658915,0.113350205,0.117268234,0.74030834,1.1395622,0.3992539,-0.2968153,-0.83572555,серьга,шуба,0.74030834,0.9779032,0.011314034,0,Uniform
9859,83.25849359,0.9119269,0.11898008,0.13047107,0.70233655,1.1018201,0.39948356,-0.18337014,-0.9986243,параллакс,палиндром,0.70233655,0.9224063,0.010479391,0,Uniform
9860,70.17121361,0.792971,0.12580803,0.158654,0.5042842,0.9505034,0.4462192,-0.6166437,-0.54762626,снег,ветер,0.5042842,0.8074055,0.014434457,3,Star
9861,93.16890595,0.9821681,0.07545136,0.07682123,0.81115514,1.1117626,0.3006075,-0.24291511,-0.29871678,цезий,лом,0.81115514,0.9907187,0.008550644,0,Uniform
9862,93.52400382,0.9844711,0.103709236,0.10534513,0.7993585,1.1872017,0.38784325,0.09688118,-0.706326,декада,лирика,0.7993585,0.99372673,0.009255648,0,Uniform
9863,78.28658424,0.87121964,0.082138345,0.09427972,0.71058565,1.0447276,0.3341419,-0.016735045,-0.35678172,дорога,песня,0.71058565,0.8792511,0.008031487,0,Uniform
9864,88.7548901,0.9524013,0.080739066,0.08477421,0.80843276,1.0806932,0.2722605,-0.28667918,-1.1561517,трико,фламинго,0.80843276,0.9595997,0.0071983933,0,Uniform
9865,87.02787757,0.9401277,0.092011735,0.097871535,0.7892504,1.087145,0.2978946,-0.21900994,-1.3542879,висельник,хорунжий,0.7892504,0.9476716,0.0075439215,0,Uniform
9866,97.95755783,1.0122026,0.10760757,0.10631031,0.848497,1.3259994,0.4775024,0.89234614,1.7655258,дело,фокус,0.848497,1.020388,0.008185387,0,Uniform
9867,76.41463674,0.8546498,0.12608974,0.1475338,0.6028197,1.0354369,0.4326172,-0.31667206,-0.7340772,город,река,0.6028197,0.8672412,0.012591422,0,Uniform
9868,89.02553922,0.95429075,0.07010402,0.073461905,0.8341851,1.0935509,0.2593658,0.35931662,-0.434839,энциклопедия,аберрация,0.8341851,0.96029603,0.006005287,0,Uniform
9869,92.33235499,0.9766912,0.11494185,0.117684945,0.79631335,1.3259994,0.52968603,1.2319614,2.240541,металл,шило,0.79631335,0.98571,0.009018838,0,Uniform
9870,92.58888311,0.9783785,0.08250622,0.08432955,0.80043024,1.1166502,0.31622,-0.0013720018,-0.40774536,тесьма,лапка,0.80043024,0.9872759,0.008897424,0,Uniform
9871,86.28921019,0.9347597,0.11325253,0.12115684,0.65395,1.1186173,0.46466732,-0.5193442,0.05001831,крестоносец,бушмен,0.65395,0.9488001,0.0140404105,3,Uniform
9872,75.10089255,0.8425473,0.098583,0.11700589,0.6142937,0.98272836,0.36843467,-0.61304957,-0.2896433,лампа,фонарик,0.6142937,0.8539599,0.011412621,3,Uniform
9873,83.69082441,0.91526747,0.1091059,0.11920658,0.6784136,1.0838183,0.4054047,-0.48735502,-0.49762297,стол,компьютер,0.6784136,0.9271102,0.011842728,3,Uniform
9874,74.08091515,0.832857,0.1078529,0.1294975,0.53319377,1.0683002,0.5351065,-0.6593137,1.7808151,небо,море,0.53319377,0.8478402,0.014983177,3,Uniform
9875,85.83868214,0.9314492,0.11458272,0.12301553,0.74106795,1.2123449,0.47127694,0.60359883,-0.06430507,венерианец,блудодь,0.74106795,0.9409682,0.009519041,0,Uniform
9876,87.39730551,0.94278514,0.09966628,0.10571474,0.7735962,1.1206294,0.3470332,0.13969326,-0.7042723,самолет,шторм,0.7735962,0.9512447,0.008459568,0,Uniform
9877,88.42546764,0.95008916,0.09854271,0.103719436,0.7942843,1.1540111,0.35972685,0.43934876,-0.6338327,ключица,дренаж,0.7942843,0.9578794,0.0077902675,0,Uniform
9878,90.82563794,0.9666379,0.080327086,0.083099455,0.7959332,1.1122547,0.31632155,-0.3669921,-0.1430211,трава,заяц,0.7959332,0.9751732,0.008535266,3,Uniform
9879,84.31629798,0.92004985,0.11116745,0.120827645,0.75159895,1.1560254,0.40442646,0.6609967,-0.27083325,перестрахование,голкипер,0.75159895,0.9284724,0.008422554,0,Uniform
9880,85.95946995,0.93233955,0.10163443,0.1090101,0.73558664,1.0819213,0.3463347,-0.1617617,-1.0472858,демон,лев,0.73558664,0.9421771,0.009837568,0,Uniform
9881,94.97456195,0.993748,0.068730496,0.069162905,0.85608125,1.1422021,0.2861209,0.41087216,-0.03874111,кровать,лодка,0.85608125,1.0006315,0.0068834424,0,Uniform
9882,85.84428948,0.9314905,0.10230861,0.10983323,0.62192094,1.0547597,0.4328388,-1.4099307,2.0200548,лопата,вилка,0.62192094,0.9469689,0.015478432,1,Uniform
9883,87.79754374,0.9456445,0.11619835,0.12287742,0.7095165,1.1568944,0.44737792,-0.3844677,-0.57195234,молоток,портфель,0.7095165,0.95745075,0.01180625,0,Uniform
9884,88.40067123,0.9499146,0.10865435,0.11438329,0.6808935,1.0870439,0.4061504,-0.90468293,0.04278183,юра,сволочь,0.6808935,0.96336555,0.01345098,3,Uniform
9885,91.42302298,0.97065353,0.14078018,0.14503649,0.64234996,1.163764,0.52141404,-0.7031625,-0.033278227,гость,стул,0.64234996,0.9870688,0.016415238,3,Uniform
9886,76.39895313,0.8545076,0.13291194,0.15554214,0.4704566,1.0622164,0.5917598,-0.9138225,1.5201898,пол,стул,0.4704566,0.87371016,0.01920253,3,Star
9887,87.51481634,0.94362694,0.089243054,0.09457451,0.7597266,1.0992272,0.3395006,0.08320447,-0.6114495,сингулярность,телепортация,0.7597266,0.9528219,0.00919497,0,Uniform
9888,95.70599775,0.9983487,0.08714326,0.087287396,0.8218616,1.177503,0.35564137,-0.09029332,-0.24312472,лакмус,адреналин,0.8218616,1.007173,0.008824229,0,Uniform
9889,87.4666708,0.9432822,0.075916514,0.08048123,0.8143869,1.1120844,0.29769748,0.31935653,-0.35083795,дом,ветер,0.8143869,0.94972694,0.006444752,0,Uniform
9890,78.82846965,0.87587875,0.10314748,0.11776456,0.65835816,1.0038714,0.34551328,-0.7261537,-0.42119956,доска,скала,0.65835816,0.8867547,0.01087594,3,Uniform
9891,90.04620425,0.96133816,0.08381275,0.08718342,0.8011101,1.1098926,0.30878252,-0.47072375,-0.53383064,экскурсия,глажка,0.8011101,0.9693495,0.008011341,3,Uniform
9892,64.97473946,0.7311771,0.1392469,0.1904421,0.25130796,0.89511347,0.6438055,-1.9239032,4.7394285,говно,дерьмо,0.25130796,0.7551705,0.023993433,1,Star
9893,87.63825713,0.944509,0.09158907,0.09697003,0.7395432,1.1238309,0.38428771,-0.0064401324,0.17850065,ксенофоб,плюмбум,0.7395432,0.95475733,0.010248303,0,Uniform
9894,88.76265099,0.9524557,0.0912943,0.095851496,0.7273449,1.112949,0.38560414,-0.85847336,0.5143771,жимолость,нарцисс,0.7273449,0.96371114,0.011255443,3,Uniform
9895,84.10262843,0.9184228,0.14592634,0.15888797,0.5937858,1.1441145,0.5503287,-0.3789883,-0.48882437,шланг,хобот,0.5937858,0.9346547,0.016231894,3,Random
9896,80.09010213,0.88650334,0.09187921,0.10364226,0.74085784,1.0343373,0.29347944,-0.13338102,-1.2657737,сися,анал,0.74085784,0.8937856,0.007282257,0,Uniform
9897,95.34885103,0.99610865,0.16101913,0.16164815,0.5733091,1.2391909,0.6658818,-0.68854994,0.45520306,горшок,стакан,0.5733091,1.0172486,0.02113998,3,Star
9898,87.14902829,0.9410012,0.09372144,0.09959758,0.74098784,1.0769753,0.3359875,-0.51585406,-0.7103441,бустер,полоз,0.74098784,0.9510018,0.010000646,3,Uniform
9899,88.27346433,0.94901776,0.10055655,0.10595856,0.75438476,1.0899755,0.33559072,-0.25179702,-1.2127559,цветок,ананас,0.75438476,0.9587494,0.00973165,0,Uniform
9900,73.45627902,0.8267876,0.13340217,0.16134998,0.59378576,1.0926635,0.49887776,-0.0048275986,-0.6259835,шланг,хобот,0.59378576,0.83843774,0.011650145,0,Random
9901,92.31608083,0.97658384,0.06894458,0.07059771,0.77287066,1.1035926,0.33072197,-0.8431311,1.9996924,кооператив,сайт,0.77287066,0.9867695,0.010185659,3,Uniform
9902,80.18280729,0.8872722,0.09309121,0.10491844,0.7341807,1.0763632,0.34218252,0.47005844,-0.2198577,собака,машина,0.7341807,0.8949267,0.0076545477,0,Uniform
9903,96.82704071,1.0053034,0.13070497,0.13001545,0.72754407,1.1730039,0.44545984,-0.7516084,-0.3855064,промышленность,рентабельность,0.72754407,1.0191914,0.013888001,3,Uniform
9904,90.72679758,0.9659696,0.13696133,0.14178637,0.43098825,1.1053807,0.6743924,-2.9349189,9.36881,масло,жир,0.43098825,0.9927187,0.026749074,1,Uniform
9905,80.90902174,0.89324063,0.08812893,0.098662026,0.7441657,1.0276003,0.28343457,0.048378766,-1.0363882,овуляция,эссенция,0.7441657,0.9006945,0.007453859,0,Uniform
