word,dat_frequency,mean_score,category,umap_x,umap_y
рентабельность,7,90.38809529714285,UNCATEGORIZED,8.801296,4.753992
многозначительность,1,85.79204445,UNCATEGORIZED,9.792733,4.625085
смекалка,6,88.43476076666667,UNCATEGORIZED,9.701049,5.383166
фенотип,4,87.95254295250001,UNCATEGORIZED,6.635545,3.899309
воспаление,5,89.864287172,UNCATEGORIZED,7.7779236,2.781387
возбуждение,7,87.66151676142859,UNCATEGORIZED,9.5059805,6.2473016
бузина,7,88.37631284285715,UNCATEGORIZED,1.7403654,1.7411515
дядька,2,87.948276875,UNCATEGORIZED,1.9991632,8.786567
резьба,13,86.01105785692309,UNCATEGORIZED,5.3604565,4.151878
сковорода,45,88.42763362800001,UNCATEGORIZED,3.1881433,4.386993
жажда,7,89.75191979428573,UNCATEGORIZED,9.420466,5.8985386
прохлада,2,88.23243747000001,UNCATEGORIZED,5.422944,4.424054
приложение,10,86.238687812,UNCATEGORIZED,6.527204,7.1437416
позитрон,6,83.49369643499999,UNCATEGORIZED,5.765373,2.8032227
мазок,9,89.06385875444442,UNCATEGORIZED,5.296571,5.445377
бардак,5,86.052261492,UNCATEGORIZED,7.1284957,6.334524
соболезнование,1,85.6864107,UNCATEGORIZED,9.557511,6.2508287
трансгрессия,7,86.91340027571428,UNCATEGORIZED,7.350823,4.4821177
супрастин,1,85.6864107,UNCATEGORIZED,4.7535195,1.797713
климатология,2,90.178573195,UNCATEGORIZED,6.826062,2.8713982
импрессионизм,28,88.36684015142858,UNCATEGORIZED,8.043951,4.301374
икота,11,88.46555528272728,UNCATEGORIZED,8.111815,3.0313077
фельдшер,3,92.30570275333334,UNCATEGORIZED,2.9062197,9.762359
боа,9,94.50640962333333,UNCATEGORIZED,1.8243047,3.5389168
предместье,1,87.82822182,UNCATEGORIZED,4.6537113,6.7825866
фигуристка,5,91.96654147999999,UNCATEGORIZED,2.0824618,7.598962
этимология,10,87.22188299,UNCATEGORIZED,6.7447634,4.8291664
фельетон,1,90.23106441,UNCATEGORIZED,6.2150283,7.09606
бритва,14,89.93594154928573,UNCATEGORIZED,2.5257614,4.0248303
аренда,9,91.24527816777778,UNCATEGORIZED,6.9757915,7.229263
престол,4,93.43301489749999,UNCATEGORIZED,2.7490005,8.669686
лабиринт,15,89.12629459466667,UNCATEGORIZED,4.481355,5.8262987
шевелюра,4,94.273353545,UNCATEGORIZED,3.1962802,3.337983
вздох,1,93.33826653,UNCATEGORIZED,5.7503014,5.9562783
позиция,7,90.7095742457143,UNCATEGORIZED,7.375816,6.0190377
вестибюль,9,91.30387535333332,UNCATEGORIZED,3.890913,6.299868
калька,4,87.573531325,UNCATEGORIZED,6.453498,4.925401
кипение,4,92.27641184,UNCATEGORIZED,7.591343,4.4849634
формат,10,89.89484350000001,UNCATEGORIZED,5.9612455,6.6835003
лапсердак,9,88.59334528444445,UNCATEGORIZED,1.7170526,3.5857172
поземка,7,88.97508721142857,UNCATEGORIZED,5.3013306,4.4955063
солидность,1,96.80613223,UNCATEGORIZED,9.6849575,4.7285767
осел,25,86.0514317136,UNCATEGORIZED,0.385558,9.149812
галстук,24,90.24472841083336,UNCATEGORIZED,1.6366514,3.6008422
варикоз,8,92.57824875875,UNCATEGORIZED,7.8342996,2.7772775
аметист,7,90.36853808857143,UNCATEGORIZED,4.2588735,1.3696318
мавзолей,3,88.71937246333334,UNCATEGORIZED,4.664322,6.3142447
раздражение,4,90.99366379,UNCATEGORIZED,9.589791,6.300892
осколок,7,88.79950688285713,UNCATEGORIZED,3.0519302,3.2643466
прополис,3,91.2189573,UNCATEGORIZED,4.079241,2.0087738
графин,4,91.78922013000002,UNCATEGORIZED,2.9082856,4.083358
рокфор,1,90.66139715,UNCATEGORIZED,2.9074817,1.7642974
героин,11,88.60210950090908,UNCATEGORIZED,4.3903713,1.722135
шоссе,14,81.53509047,UNCATEGORIZED,4.3346076,5.9359097
галерея,9,89.41159696999999,UNCATEGORIZED,5.089208,7.035867
кощунство,10,89.592898403,UNCATEGORIZED,8.69514,5.8059473
дезинформация,2,93.95287930500001,UNCATEGORIZED,7.3268514,5.8694015
микрочип,8,87.74040992249999,UNCATEGORIZED,2.7475202,6.033177
чудо,22,89.78227148318182,UNCATEGORIZED,8.114667,7.1444435
чадо,4,91.7356572475,UNCATEGORIZED,2.1521301,8.41218
киловатт,5,91.995941392,UNCATEGORIZED,3.9723203,5.0443673
лимонка,2,87.724407845,UNCATEGORIZED,6.180968,7.096929
синхронность,9,90.63922136777778,UNCATEGORIZED,8.89919,4.4603887
насморк,27,91.50768572407407,UNCATEGORIZED,7.9776654,2.7912347
серьга,11,84.72047510454546,UNCATEGORIZED,3.0470483,3.8991797
гланда,10,88.965398798,UNCATEGORIZED,6.541371,3.6022608
аист,13,88.0494992,UNCATEGORIZED,-0.19095439,8.082589
стенание,4,90.10158638749999,UNCATEGORIZED,6.204994,5.708468
бита,6,89.91896740333333,UNCATEGORIZED,3.5832653,4.9910073
микроволновка,17,86.56968569352941,UNCATEGORIZED,3.1740324,5.0480285
поросль,8,93.41412923125,UNCATEGORIZED,4.381788,5.118513
мужественность,2,89.62063487,UNCATEGORIZED,9.613888,5.077559
чума,18,89.67523841666667,UNCATEGORIZED,8.0025625,2.5005105
порицание,8,91.30101047000001,UNCATEGORIZED,8.636368,6.3731275
дантист,5,87.80041161400001,UNCATEGORIZED,2.741604,10.179374
анархия,12,90.12481163083334,UNCATEGORIZED,7.43518,5.855116
непогрешимость,2,91.277219765,UNCATEGORIZED,9.166457,5.09019
ничья,1,89.47085923,UNCATEGORIZED,8.86882,5.5699844
драник,13,88.61828377384616,UNCATEGORIZED,3.2845895,2.2385895
осведомитель,2,90.17920056,UNCATEGORIZED,1.6300837,9.826638
мартышка,19,85.53900788157894,UNCATEGORIZED,0.22046284,8.5288
крыльцо,2,93.214783225,UNCATEGORIZED,3.9791868,6.019581
рай,16,86.78618261,UNCATEGORIZED,4.7346506,6.315477
скот,12,88.86040155333335,UNCATEGORIZED,3.2152536,2.9012372
бой,6,88.21266573833333,UNCATEGORIZED,7.281497,6.824751
запись,7,89.72745785714287,UNCATEGORIZED,6.4200125,6.8664556
текст,7,90.34373716000002,UNCATEGORIZED,6.5362525,7.0422525
стартер,6,89.50307131166666,UNCATEGORIZED,2.8996763,5.6808553
нравственность,11,90.88185249727272,UNCATEGORIZED,9.105774,5.529819
слалом,6,92.07695049,UNCATEGORIZED,5.602882,6.5356655
век,25,89.5422422772,UNCATEGORIZED,6.959031,7.634503
почва,21,88.07610861142855,UNCATEGORIZED,4.7483416,5.16726
лассо,3,91.36372528,UNCATEGORIZED,2.175671,4.336565
котик,24,67.9699235025,UNCATEGORIZED,0.93973833,8.142063
кошечка,9,69.21781009555555,UNCATEGORIZED,0.61492884,8.28183
котеночек,3,69.81471250666667,UNCATEGORIZED,1.1408098,8.096609
мурлыка,1,55.21509769,UNCATEGORIZED,1.1812829,7.932177
природа,32,84.88471556937499,UNCATEGORIZED,7.6529083,5.3892126
проем,5,83.81168266799999,UNCATEGORIZED,4.047185,5.6705136
знахарь,5,89.905498706,UNCATEGORIZED,2.31481,9.37654
умора,2,85.527435935,UNCATEGORIZED,6.2358513,5.5194836
штатив,7,88.77328192,UNCATEGORIZED,2.835027,5.194176
загрузка,15,92.93893524466665,UNCATEGORIZED,6.855196,5.323605
дружественность,1,103.0852111,UNCATEGORIZED,8.892047,4.2804284
страта,4,89.440550005,UNCATEGORIZED,4.3591766,4.596725
старик,7,93.7588452757143,UNCATEGORIZED,2.2590492,8.785756
стан,7,90.78795354142858,UNCATEGORIZED,4.390343,6.9766197
курс,10,89.530505226,UNCATEGORIZED,5.2139907,6.4816656
хер,17,77.63643938117647,UNCATEGORIZED,0.65982974,9.382694
сиська,24,83.86334808375001,UNCATEGORIZED,3.7594342,4.2681055
посол,6,93.12021001833334,UNCATEGORIZED,3.2620213,9.117224
канава,12,89.39040603000001,UNCATEGORIZED,4.4593215,5.410978
яд,26,90.68155273192308,UNCATEGORIZED,4.443626,1.8788147
википедия,2,96.61354203,UNCATEGORIZED,3.2184615,6.466517
эталон,3,89.02506146,UNCATEGORIZED,6.664564,6.5855618
шелковица,3,90.84118295666666,UNCATEGORIZED,1.8477765,1.6678078
кодекс,6,87.07343316333333,UNCATEGORIZED,7.2605715,7.2020807
ботаника,9,90.22112414555555,UNCATEGORIZED,6.8427324,4.6318736
жадина,2,92.797705555,UNCATEGORIZED,1.0154984,9.6448
калым,5,93.723001208,UNCATEGORIZED,7.0388927,7.8228045
портфель,28,86.77018827250001,UNCATEGORIZED,2.4979458,4.275778
ужин,11,87.00874249818182,UNCATEGORIZED,3.5007207,1.8984427
личинка,13,86.85436076153846,UNCATEGORIZED,0.5306975,8.144154
баклан,2,89.51894878499999,UNCATEGORIZED,0.24530804,8.172832
аппендицит,21,90.8312339447619,UNCATEGORIZED,7.813001,2.7102313
кибернетика,12,87.14787083,UNCATEGORIZED,6.898111,4.6248274
пляж,36,86.02571078694444,UNCATEGORIZED,4.451279,6.36369
кабинет,9,82.74680543888888,UNCATEGORIZED,3.9438376,6.3950763
чаща,5,86.77782084600001,UNCATEGORIZED,4.6234417,5.440905
холодрыг,2,88.94219318,UNCATEGORIZED,5.9057817,5.078569
косметика,11,90.23542995272726,UNCATEGORIZED,3.633367,3.2158256
гей,12,87.43386018916665,UNCATEGORIZED,-0.072582275,6.08087
порно,20,86.39654295099999,UNCATEGORIZED,5.568765,6.972699
пидор,18,79.05305878555555,UNCATEGORIZED,0.8350621,9.477481
транс,9,88.76564637666667,UNCATEGORIZED,9.3120985,6.059036
купюра,8,90.74831645875,UNCATEGORIZED,4.208972,4.4207535
вена,25,92.2077520764,UNCATEGORIZED,5.4275713,7.3882585
металл,42,86.72887559452381,UNCATEGORIZED,4.4493556,2.5315454
походка,5,89.153591796,UNCATEGORIZED,6.765347,5.366548
классика,13,90.29984561846155,UNCATEGORIZED,6.69383,5.7911506
слагаемое,4,91.0932731275,UNCATEGORIZED,6.4085064,4.805849
изумруд,16,91.3739827425,UNCATEGORIZED,4.2346168,1.407565
змей,6,86.95522486666668,UNCATEGORIZED,0.22561353,8.372994
логика,31,89.56416185935484,UNCATEGORIZED,7.622099,5.410412
комикс,7,87.36556697857142,UNCATEGORIZED,5.5800037,7.0618773
пробка,18,89.59336434833332,UNCATEGORIZED,3.2929292,4.1900234
кадушка,3,89.77861414,UNCATEGORIZED,3.0940387,4.42987
палимпсест,8,82.4749720625,UNCATEGORIZED,6.330502,4.4515896
троица,3,89.39523883333334,UNCATEGORIZED,5.25862,8.59509
желудочек,2,81.759692925,UNCATEGORIZED,5.420387,3.2182395
дамба,10,87.52058967299999,UNCATEGORIZED,4.1765127,5.467013
мотор,35,86.75591890628571,UNCATEGORIZED,2.8937593,5.6663604
неандерталец,11,89.99490525818182,UNCATEGORIZED,0.6596047,8.813891
фрикаделька,16,92.18479882375,UNCATEGORIZED,3.0301073,1.760375
база,13,90.09754949384616,UNCATEGORIZED,4.9732513,7.0382442
ископаемое,12,90.66987208833332,UNCATEGORIZED,0.5534019,8.400129
репрезентация,2,87.377796885,UNCATEGORIZED,7.4331975,4.474239
фотопленка,2,91.03101674499999,UNCATEGORIZED,3.4704087,4.9209676
медик,1,86.11953513,UNCATEGORIZED,2.9411027,9.884535
монета,30,89.41746834566669,UNCATEGORIZED,4.2293935,4.4323344
нолик,1,87.19958136,UNCATEGORIZED,4.01934,4.9324913
голограмма,6,90.06530965,UNCATEGORIZED,5.917976,5.3475294
горелка,6,89.298572525,UNCATEGORIZED,3.3290398,4.931422
землетрясение,18,89.56765197388889,UNCATEGORIZED,5.2998714,5.094293
пигмей,3,90.52553483333332,UNCATEGORIZED,1.2971191,8.880684
график,31,93.5133508183871,UNCATEGORIZED,6.0285277,7.357497
лютня,4,86.33262680499999,UNCATEGORIZED,3.9851184,7.9055505
пизда,30,73.16902487033333,UNCATEGORIZED,2.12674,7.2094846
финифть,4,88.70027751,UNCATEGORIZED,3.4030972,3.7496638
коррекция,5,93.54881784400001,UNCATEGORIZED,7.1655507,4.5675216
резина,27,86.63714825962963,UNCATEGORIZED,3.8429875,3.207459
курок,14,87.175460595,UNCATEGORIZED,2.023915,5.2020645
дело,24,85.68837503125,UNCATEGORIZED,8.087955,7.6633205
занятие,5,78.216673632,UNCATEGORIZED,8.51951,6.141762
костер,26,88.41940253653846,UNCATEGORIZED,3.7509353,4.6315236
шпиндель,4,86.529859045,UNCATEGORIZED,0.8389724,7.1970997
эльфийка,1,96.03924808,UNCATEGORIZED,2.000528,8.239193
чрево,8,92.0175959375,UNCATEGORIZED,4.406343,5.079896
шаг,9,90.0922549211111,UNCATEGORIZED,5.480205,6.262033
приветик,1,85.24829154,UNCATEGORIZED,1.4057579,8.129848
прива,1,85.24829154,UNCATEGORIZED,1.2513229,6.7771173
пров,8,82.40225794624999,UNCATEGORIZED,4.8589473,7.038833
млекопитающее,17,89.28246260823529,UNCATEGORIZED,0.47711423,8.366757
баскетбол,14,85.7039894157143,UNCATEGORIZED,4.3003273,8.328414
лотос,6,87.14733192166666,UNCATEGORIZED,1.9498446,2.3249738
оторопь,3,87.48817489,UNCATEGORIZED,9.825966,6.017577
черешня,11,72.0992364990909,UNCATEGORIZED,1.8205452,1.5386801
подруга,6,85.03366859,UNCATEGORIZED,2.2531075,8.064354
гибкость,3,92.10563320666667,UNCATEGORIZED,9.594575,4.957859
кретинизм,4,90.17046898749999,UNCATEGORIZED,7.4063077,5.7522945
дрожь,14,89.51107432071429,UNCATEGORIZED,5.6812854,4.375449
стелька,10,88.325165608,UNCATEGORIZED,3.401192,3.7745483
сыворотка,14,88.18782763214287,UNCATEGORIZED,4.5797887,2.110847
работник,5,89.69866118600001,UNCATEGORIZED,3.4156163,9.431466
мишура,4,94.1917975375,UNCATEGORIZED,6.3307867,5.604667
ватник,3,91.13049531333333,UNCATEGORIZED,1.5775108,3.5794446
фейк,1,94.39318113,UNCATEGORIZED,1.2059846,6.72608
аура,5,89.22989949400001,UNCATEGORIZED,5.135645,4.6466603
зажим,2,88.34125438,UNCATEGORIZED,2.4918306,4.5189176
подвал,16,87.40277149500001,UNCATEGORIZED,4.07706,6.2329736
рубаха,5,88.7428032,UNCATEGORIZED,1.7373583,3.4128397
холодец,22,89.95016136590908,UNCATEGORIZED,3.0503664,1.9342917
калла,4,87.71124338999999,UNCATEGORIZED,0.528814,6.8712373
рассказ,18,86.13504835944444,UNCATEGORIZED,6.7426453,7.0918055
дисциплина,8,87.9276263225,UNCATEGORIZED,7.8664374,5.458933
мыш,2,74.2667684,UNCATEGORIZED,0.50637424,8.146594
мышонок,4,67.4623222525,UNCATEGORIZED,0.4225301,8.202839
крыск,1,57.52923152,UNCATEGORIZED,0.25270337,7.9329834
крысенок,3,61.85732810333334,UNCATEGORIZED,0.8088973,8.146472
супостат,3,89.83268862,UNCATEGORIZED,1.3896086,9.444543
девушка,15,76.41034856066666,UNCATEGORIZED,2.1341326,8.036428
форейтор,1,78.50031875,UNCATEGORIZED,3.1342723,8.0872345
шпатлевка,3,88.71544301,UNCATEGORIZED,4.282828,2.9344084
евхаристия,12,87.68248731916667,UNCATEGORIZED,7.759876,7.0112033
украина,6,88.63214016166665,UNCATEGORIZED,5.55961,7.6731257
хохма,3,88.61278778,UNCATEGORIZED,0.3509253,6.2441454
сургуч,5,88.57119878,UNCATEGORIZED,4.0066895,2.6958046
аграрий,10,92.736121876,UNCATEGORIZED,6.254693,3.1090667
яйцеклетка,11,87.04885165181818,UNCATEGORIZED,5.793324,3.1394753
орак,7,92.51018406571427,UNCATEGORIZED,1.1118972,7.1655836
телеграмма,12,90.84249149916667,UNCATEGORIZED,6.482792,7.35436
мнение,10,90.726089868,UNCATEGORIZED,8.272827,7.1814632
свойство,6,92.002266715,UNCATEGORIZED,8.510087,6.446935
герметизация,1,95.12674811,UNCATEGORIZED,7.0435295,4.4083424
уза,7,92.61150896285714,UNCATEGORIZED,1.3930959,6.2984276
норка,8,90.18931011250001,UNCATEGORIZED,0.15670721,8.202942
напалм,2,92.45081442,UNCATEGORIZED,1.7946614,5.9371204
протеин,5,86.35539019400001,UNCATEGORIZED,5.1870403,2.2675438
мист,1,94.82786886,UNCATEGORIZED,0.44930613,6.6715674
голень,3,88.06595579666667,UNCATEGORIZED,3.9504044,3.854752
курд,4,87.26493898000001,UNCATEGORIZED,1.5606273,8.734937
альбинос,11,90.13640206454545,UNCATEGORIZED,1.4384867,8.714962
кабуки,8,85.59591309125,UNCATEGORIZED,5.178429,7.4468055
нотация,1,91.13059374,UNCATEGORIZED,6.4251122,5.159191
божество,8,89.76698511000001,UNCATEGORIZED,5.0621023,5.6919017
бриз,3,92.75039619333332,UNCATEGORIZED,5.2035522,4.8099914
сидение,8,74.558735005,UNCATEGORIZED,2.826628,4.6951046
алкаш,2,84.631414115,UNCATEGORIZED,1.2754052,9.766472
бомбочка,1,86.83013464,UNCATEGORIZED,3.2405338,4.968239
иск,36,93.02668466111112,UNCATEGORIZED,7.498429,7.5675983
лапушка,2,90.91487910000001,UNCATEGORIZED,1.4621317,8.033004
периферия,7,90.92129057571428,UNCATEGORIZED,6.921642,4.5009418
эйфория,14,90.53387064142858,UNCATEGORIZED,9.377425,5.677094
штанишки,2,87.93959175500001,UNCATEGORIZED,1.671431,3.4182549
нужник,4,91.84690624749999,UNCATEGORIZED,3.7711327,6.5901437
зелень,42,84.07552215047619,UNCATEGORIZED,2.6969988,1.4779518
предположение,1,92.42135232,UNCATEGORIZED,8.29251,7.0592175
бурак,4,87.69053460999999,UNCATEGORIZED,1.3810494,6.7247424
рисунок,17,83.50305814529412,UNCATEGORIZED,5.5543237,5.5784144
узы,3,95.27698228666667,UNCATEGORIZED,9.091138,6.0198083
умка,1,95.54634689,UNCATEGORIZED,0.5719386,7.9599924
бард,7,89.48521501428571,UNCATEGORIZED,1.9823,9.001612
пром,3,91.05859610666666,UNCATEGORIZED,-0.1004236,5.9224586
полынь,9,90.27739121222221,UNCATEGORIZED,1.9177157,1.8018363
кикимора,11,87.98484338545454,UNCATEGORIZED,1.4001533,8.467178
иридий,2,92.233958165,UNCATEGORIZED,4.8576546,2.3656325
толь,6,93.56505362499998,UNCATEGORIZED,0.015113852,6.178348
француз,8,95.31437367125,UNCATEGORIZED,1.7954986,9.120452
ратуша,3,90.56510099333333,UNCATEGORIZED,4.7082787,6.605681
отставка,1,91.19147928,UNCATEGORIZED,7.1201277,6.715304
придирчивость,2,92.587289095,UNCATEGORIZED,9.634946,5.027723
микропроцессор,5,88.81100751599999,UNCATEGORIZED,2.8714983,6.0090704
кнехт,1,90.9638578,UNCATEGORIZED,2.3576736,6.109298
обесценивание,2,85.09749119,UNCATEGORIZED,7.8075223,5.082366
диалог,11,89.99920717363636,UNCATEGORIZED,7.1020384,7.201707
гидроэлектростанция,29,88.93661313931034,UNCATEGORIZED,3.9320412,5.718146
спарринг,1,93.25864836,UNCATEGORIZED,4.969047,7.8623614
кремль,13,92.48027336307693,UNCATEGORIZED,4.5304236,6.488379
теплоход,2,91.482095755,UNCATEGORIZED,3.1043808,7.0676355
антрополог,6,90.86726859000002,UNCATEGORIZED,2.9422572,10.307545
мочеточник,2,85.894941155,UNCATEGORIZED,5.4091077,3.146591
кольчуга,6,86.881971755,UNCATEGORIZED,1.979761,3.9318542
апартеид,5,80.70166898800001,UNCATEGORIZED,8.045971,4.9955745
шабат,4,80.84538101,UNCATEGORIZED,6.05849,6.839337
безрукавка,1,91.46942109,UNCATEGORIZED,1.812174,3.3815427
катер,17,87.73441696235295,UNCATEGORIZED,3.1062713,6.9967446
привкус,3,91.73130717333333,UNCATEGORIZED,5.2837877,3.8391056
штамп,4,87.9341100325,UNCATEGORIZED,6.335961,7.383297
создатель,2,82.090938095,UNCATEGORIZED,2.9611814,9.982179
происшествие,4,88.8533181725,UNCATEGORIZED,7.9771743,7.01548
купорос,7,88.24096756428573,UNCATEGORIZED,4.655967,2.23532
бизнес,17,91.89998563176471,UNCATEGORIZED,6.6911616,7.727591
винтаж,4,89.68222925999999,UNCATEGORIZED,5.661905,6.425775
