word,dat_freq,corpus_freq,log_corpus_freq,zipf_freq,mean_score_contrib,in_vocab,dat_freq_rank,corpus_freq_rank
альтернатива,14,5.01e-06,-5.300162274132754,3.7,0.9691588,True,2220.0,2478.0
альтернативность,1,5.5e-08,-7.259637310505756,1.74,1.0086364,True,11961.0,14860.0
альтиметр,1,5.25e-08,-7.279840696594043,1.72,0.9786709,True,11961.0,14932.0
альтруизм,9,4.57e-07,-6.34008379993015,2.66,0.96041334,True,3469.0,8677.0
альтруист,3,1e-07,-7.0,2.0,0.9446974,True,7747.0,13519.0
альфа,4,2e-05,-4.698970004336019,4.3,0.97514147,True,6612.0,866.0
альцгеймер,11,2.24e-07,-6.649751981665837,2.35,0.9693978,True,2872.0,11114.0
альянс,3,9.33e-06,-5.0301183562535,3.97,0.9910362,True,7747.0,1623.0
алюминий,22,2.19e-06,-5.6595558851598815,3.34,0.9346727,True,1328.0,4172.0
ама,1,7.59e-07,-6.11975822410452,2.88,0.8412087,True,11961.0,7093.0
амазонка,2,4.9e-07,-6.309803919971486,2.69,0.9156909,True,9435.0,8440.0
амальгама,11,1.58e-07,-6.801342913045577,2.2,0.89994895,True,2872.0,12203.0
амарант,1,1.38e-07,-6.860120913598763,2.14,0.79688793,True,11961.0,12612.0
амариллис,4,6.61e-08,-7.179798540514359,1.82,0.9696271,True,6612.0,14507.0
амбал,1,1.91e-07,-6.718966632752273,2.28,0.9885084,True,11961.0,11624.0
амбар,5,1.38e-06,-5.860120913598763,3.14,0.88382334,True,5709.0,5348.0
амбассадор,12,1.38e-07,-6.860120913598763,2.14,0.92878425,True,2627.0,12612.0
амбивалентность,81,1.82e-07,-6.739928612014925,2.26,0.93900603,True,209.0,11768.0
амбициозность,2,1.32e-07,-6.87942606879415,2.12,0.91785115,True,9435.0,12756.0
амбиция,21,1.66e-07,-6.779891911959945,2.22,0.9591597,True,1404.0,12066.0
амбра,10,1.2e-07,-6.920818753952375,2.08,0.9494094,True,3149.0,13004.0
амбразура,8,3.55e-08,-7.449771646944906,1.55,0.9413642,True,3876.0,15496.0
амбре,1,1.1e-07,-6.958607314841775,2.04,1.0192,True,11961.0,13243.0
амброзия,10,2e-07,-6.698970004336019,2.3,0.9173952,True,3149.0,11470.0
амбулатория,1,2.57e-07,-6.590066876668706,2.41,0.99461675,True,11961.0,10658.0
амвон,1,1.02e-07,-6.991399828238082,2.01,0.9228859,True,11961.0,13450.0
амеба,53,1.51e-07,-6.82102305270683,2.18,0.93227226,True,400.0,12319.0
аменорея,1,7.08e-08,-7.149966742310231,1.85,0.9747774,True,11961.0,14364.0
америк,16,7.59e-07,-6.11975822410452,2.88,0.9961214,True,1928.0,7093.0
американец,3,1.05e-05,-4.978810700930062,4.02,0.9725064,True,7747.0,1503.0
американизация,1,4.27e-08,-7.369572124974976,1.63,0.8837964,True,11961.0,15265.0
аметист,7,3.89e-07,-6.410050398674292,2.59,0.9489476,True,4372.0,9216.0
амин,3,1.07e-06,-5.97061622231479,3.03,0.9831115,True,7747.0,6023.0
аминокислота,8,2e-07,-6.698970004336019,2.3,0.8821462,True,3876.0,11470.0
аммиак,2,9.12e-07,-6.0400051616715835,2.96,0.9210655,True,9435.0,6513.0
аммонит,4,6.61e-08,-7.179798540514359,1.82,0.9067529,True,6612.0,14507.0
амнезия,12,8.91e-07,-6.050122295963125,2.95,0.9570514,True,2627.0,6591.0
амнион,1,2.19e-08,-7.6595558851598815,1.34,1.0344199,True,11961.0,16001.0
амнистия,4,1.74e-06,-5.7594507517174005,3.24,0.97964877,True,6612.0,4736.0
амок,2,1.45e-07,-6.838631997765025,2.16,0.96356344,True,9435.0,12460.0
аморальность,1,2e-07,-6.698970004336019,2.3,0.94549936,True,11961.0,11470.0
амортизатор,5,2.14e-07,-6.669586226650809,2.33,0.9578527,True,5709.0,11268.0
амортизация,2,2.82e-07,-6.549750891680639,2.45,0.9375219,True,9435.0,10314.0
аморфность,6,2.57e-08,-7.590066876668706,1.41,0.90771836,True,4962.0,15854.0
ампер,6,4.07e-07,-6.39040559077478,2.61,0.9686134,True,4962.0,9070.0
амперметр,7,9.12e-08,-7.0400051616715835,1.96,0.9571592,True,4372.0,13759.0
ампир,3,4.79e-07,-6.319664486585437,2.68,0.9279868,True,7747.0,8524.0
амплитуда,20,1.05e-06,-5.978810700930062,3.02,0.9707051,True,1485.0,6093.0
амплуа,1,3.31e-06,-5.480172006224281,3.52,0.97314864,True,11961.0,3257.0
ампула,5,2.04e-07,-6.690369832574102,2.31,0.97557485,True,5709.0,11405.0
ампутация,3,3.55e-07,-6.449771646944906,2.55,0.9712377,True,7747.0,9539.0
амулет,5,1.95e-06,-5.709965388637482,3.29,0.98806846,True,5709.0,4466.0
амуниция,2,2.57e-07,-6.590066876668706,2.41,0.93953913,True,9435.0,10658.0
амфетамин,1,5.62e-07,-6.250263684430939,2.75,0.88108903,True,11961.0,8031.0
амфибия,17,7.41e-07,-6.130181792020672,2.87,0.94269,True,1787.0,7153.0
амфибрахий,20,5.37e-08,-7.270025714300444,1.73,0.9327525,True,1485.0,14901.0
амфитеатр,13,5.13e-07,-6.289882634888183,2.71,0.9652838,True,2412.0,8294.0
амфора,10,2.75e-07,-6.560667306169737,2.44,0.9657361,True,3149.0,10402.0
ана,1,4.68e-06,-5.329754146925876,3.67,0.9423178,True,11961.0,2598.0
анабиоз,6,2.69e-07,-6.570247719997592,2.43,0.9734299,True,4962.0,10485.0
анаболик,2,0.0,,0.0,0.9154871,True,9435.0,16422.0
анаграмма,3,2.57e-07,-6.590066876668706,2.41,0.8626428,True,7747.0,10658.0
анаконда,23,3.16e-07,-6.5003129173815966,2.5,0.9260885,True,1263.0,9934.0
анал,10,6.03e-07,-6.219682687859849,2.78,0.9488143,True,3149.0,7802.0
анализ,28,4.47e-05,-4.349692476868063,4.65,0.99969745,True,1000.0,385.0
аналитик,4,3.8e-06,-5.42021640338319,3.58,0.9716657,True,6612.0,2988.0
аналитика,7,4.68e-06,-5.329754146925876,3.67,0.9734757,True,4372.0,2598.0
аналог,9,8.32e-06,-5.079876673709276,3.92,0.9438725,True,3469.0,1758.0
аналогия,6,1.29e-06,-5.889410289700751,3.11,0.9673042,True,4962.0,5519.0
аналой,2,5.5e-08,-7.259637310505756,1.74,1.019452,True,9435.0,14860.0
анальгетик,1,1.2e-07,-6.920818753952375,2.08,1.025127,True,11961.0,13004.0
анальгин,9,1.35e-07,-6.8696662315049934,2.13,0.97475505,True,3469.0,12696.0
анамнез,7,2.34e-07,-6.6307841425898575,2.37,0.9633154,True,4372.0,10967.0
ананас,60,8.32e-07,-6.079876673709276,2.92,0.9277137,True,330.0,6795.0
анапест,18,3.47e-08,-7.459670525209126,1.54,0.9242764,True,1674.0,15525.0
анархизм,4,4.68e-07,-6.329754146925876,2.67,0.8228782,True,6612.0,8600.0
анархист,2,6.46e-07,-6.189767482004916,2.81,0.9228801,True,9435.0,7583.0
анархия,12,1.29e-06,-5.889410289700751,3.11,0.9569145,True,2627.0,5519.0
анатомичка,1,0.0,,0.0,1.0068524,True,11961.0,16422.0
анатомия,18,3.8e-06,-5.42021640338319,3.58,0.97817147,True,1674.0,2988.0
анафема,28,3.47e-07,-6.459670525209126,2.54,0.95120364,True,1000.0,9607.0
анафора,9,6.76e-08,-7.1700533040583645,1.83,0.91354376,True,3469.0,14457.0
анахата,1,2.63e-08,-7.580044251510242,1.42,0.9135688,True,11961.0,15834.0
анахорет,2,2e-08,-7.698970004336019,1.3,0.90675926,True,9435.0,16070.0
анахронизм,6,2.88e-07,-6.540607512240769,2.46,0.93960434,True,4962.0,10248.0
ангажемент,1,1.95e-07,-6.709965388637482,2.29,0.9450989,True,11961.0,11538.0
ангажированность,1,1.29e-07,-6.889410289700751,2.11,0.9901163,True,11961.0,12813.0
ангар,4,1.26e-06,-5.8996294548824375,3.1,0.9744503,True,6612.0,5582.0
ангел,37,1.86e-05,-4.730487055782084,4.27,0.92717403,True,680.0,921.0
ангидрид,3,2e-07,-6.698970004336019,2.3,0.954129,True,7747.0,11470.0
ангина,16,5.13e-07,-6.289882634888183,2.71,0.97853595,True,1928.0,8294.0
англичанин,3,3.55e-06,-5.449771646944906,3.55,0.9802369,True,7747.0,3122.0
англия,2,1.35e-05,-4.869666231504994,4.13,1.0215727,True,9435.0,1208.0
англосакс,1,3.02e-08,-7.519993057042849,1.48,0.95222694,True,11961.0,15690.0
анго,1,1.23e-07,-6.910094888560602,2.09,0.9260362,True,11961.0,12932.0
ангора,1,6.17e-08,-7.209714835966758,1.79,1.0055991,True,11961.0,14645.0
андеграунд,6,3.89e-07,-6.410050398674292,2.59,0.9002248,True,4962.0,9216.0
андерграунд,3,1.51e-07,-6.82102305270683,2.18,0.9773945,True,7747.0,12319.0
андроген,2,3.89e-08,-7.410050398674293,1.59,0.8805534,True,9435.0,15394.0
андрогин,2,7.76e-08,-7.110138278741812,1.89,0.9376121,True,9435.0,14180.0
андроид,16,1.38e-06,-5.860120913598763,3.14,0.9614822,True,1928.0,5348.0
аневризма,8,2e-07,-6.698970004336019,2.3,0.9799388,True,3876.0,11470.0
анекдот,18,4.68e-06,-5.329754146925876,3.67,0.9479074,True,1674.0,2598.0
анемия,5,1.1e-06,-5.958607314841775,3.04,0.9636951,True,5709.0,5951.0
анемон,2,5.37e-08,-7.270025714300444,1.73,0.94496894,True,9435.0,14901.0
аненерб,1,0.0,,0.0,1.025247,True,11961.0,16422.0
анестезия,5,5.75e-07,-6.2403321553103694,2.76,0.9530559,True,5709.0,7956.0
анилин,3,9.33e-08,-7.0301183562535,1.97,0.9100379,True,7747.0,13701.0
аним,1,5.01e-08,-7.300162274132754,1.7,0.9143903,True,11961.0,15025.0
аниматор,2,7.08e-07,-6.149966742310231,2.85,0.9177654,True,9435.0,7302.0
анимация,4,2.24e-06,-5.649751981665837,3.35,0.95735884,True,6612.0,4094.0
аниме,24,1.48e-05,-4.8297382846050425,4.17,0.98577285,True,1197.0,1123.0
анимизм,1,7.41e-08,-7.130181792020672,1.87,0.9099679,True,11961.0,14276.0
анимус,1,9.33e-08,-7.0301183562535,1.97,0.9471924,True,11961.0,13701.0
анис,2,4.37e-07,-6.359518563029578,2.64,0.9035817,True,9435.0,8827.0
анкер,2,2.57e-07,-6.590066876668706,2.41,0.9419789,True,9435.0,10658.0
анкета,13,1.29e-06,-5.889410289700751,3.11,0.98490846,True,2412.0,5519.0
анкетирование,1,5.13e-07,-6.289882634888183,2.71,1.0074996,True,11961.0,8294.0
анклав,10,4.37e-07,-6.359518563029578,2.64,0.96813554,True,3149.0,8827.0
анкоридж,1,1.38e-07,-6.860120913598763,2.14,0.8945017,True,11961.0,12612.0
анналы,1,5.13e-07,-6.289882634888183,2.71,0.9853142,True,11961.0,8294.0
аннексия,2,6.76e-07,-6.1700533040583645,2.83,0.95496684,True,9435.0,7445.0
аннигиляция,12,1.1e-07,-6.958607314841775,2.04,0.95119286,True,2627.0,13243.0
аннотация,8,1.07e-06,-5.97061622231479,3.03,0.95936066,True,3876.0,6023.0
анод,2,2.51e-07,-6.600326278518962,2.4,0.8917861,True,9435.0,10740.0
аномалия,6,2e-06,-5.698970004336019,3.3,0.935945,True,4962.0,4413.0
аноним,2,8.32e-07,-6.079876673709276,2.92,0.9415943,True,9435.0,6795.0
анонимность,2,1.38e-06,-5.860120913598763,3.14,0.9219363,True,9435.0,5348.0
анонс,4,2.45e-06,-5.610833915635467,3.39,0.97220534,True,6612.0,3880.0
анорак,1,2.75e-08,-7.560667306169737,1.44,1.0067631,True,11961.0,15781.0
анорексия,2,3.89e-07,-6.410050398674292,2.59,0.969141,True,9435.0,9216.0
ансамбль,4,8.32e-06,-5.079876673709276,3.92,0.9741393,True,6612.0,1758.0
антагонизм,2,3.24e-07,-6.489454989793388,2.51,0.94019777,True,9435.0,9853.0
антагонист,10,2.63e-07,-6.580044251510242,2.42,0.94750226,True,3149.0,10566.0
антанта,1,3.16e-07,-6.5003129173815966,2.5,0.9136267,True,11961.0,9934.0
антей,1,1.07e-06,-5.97061622231479,3.03,0.96197295,True,11961.0,6023.0
антенна,16,1.51e-06,-5.82102305270683,3.18,0.945281,True,1928.0,5110.0
антибиотик,19,9.12e-07,-6.0400051616715835,2.96,0.9531601,True,1575.0,6513.0
антивирус,1,5.89e-07,-6.229884705212898,2.77,0.94611025,True,11961.0,7877.0
антигерой,1,1.2e-07,-6.920818753952375,2.08,0.78930026,True,11961.0,13004.0
антидепрессант,10,3.31e-07,-6.480172006224281,2.52,0.93058956,True,3149.0,9772.0
антидот,3,2.69e-07,-6.570247719997592,2.43,0.94461334,True,7747.0,10485.0
антиквар,1,3.16e-07,-6.5003129173815966,2.5,0.86481756,True,11961.0,9934.0
антиквариат,9,6.31e-07,-6.199970640755866,2.8,0.94760585,True,3469.0,7658.0
антилопа,17,4.9e-07,-6.309803919971486,2.69,0.93543094,True,1787.0,8440.0
антиматерия,9,6.31e-08,-7.199970640755866,1.8,0.93677264,True,3469.0,14606.0
антинейтрино,2,1.2e-07,-6.920818753952375,2.08,0.73180336,True,9435.0,13004.0
антиоксидант,1,1.51e-07,-6.82102305270683,2.18,0.947632,True,11961.0,12319.0
антиох,1,2.24e-07,-6.649751981665837,2.35,0.96044636,True,11961.0,11114.0
антипатия,2,1.91e-07,-6.718966632752273,2.28,0.97546107,True,9435.0,11624.0
антипод,12,2.75e-07,-6.560667306169737,2.44,0.9305244,True,2627.0,10402.0
антипротон,1,1.15e-08,-7.939302159646388,1.06,0.6600024,True,11961.0,16364.0
антисемитизм,3,9.12e-07,-6.0400051616715835,2.96,0.9025319,True,7747.0,6513.0
антисептик,2,2.45e-07,-6.610833915635467,2.39,0.88836646,True,9435.0,10825.0
антитеза,9,1.38e-07,-6.860120913598763,2.14,0.905806,True,3469.0,12612.0
антитело,2,2.63e-07,-6.580044251510242,2.42,0.90904087,True,9435.0,10566.0
антиутопия,5,3.55e-07,-6.449771646944906,2.55,0.9053809,True,5709.0,9539.0
антифриз,6,2.51e-07,-6.600326278518962,2.4,0.92986256,True,4962.0,10740.0
антихрист,2,8.51e-07,-6.070070439915412,2.93,0.95669836,True,9435.0,6729.0
антициклон,2,3.47e-07,-6.459670525209126,2.54,0.9382746,True,9435.0,9607.0
античность,12,4.79e-07,-6.319664486585437,2.68,0.9910323,True,2627.0,8524.0
антология,4,2.69e-06,-5.570247719997592,3.43,0.96392703,True,6612.0,3684.0
антоним,40,2e-07,-6.698970004336019,2.3,0.9679406,True,606.0,11470.0
антоновка,2,2.45e-07,-6.610833915635467,2.39,0.91696376,True,9435.0,10825.0
антракт,21,4.47e-07,-6.349692476868063,2.65,0.96521086,True,1404.0,8738.0
антрацит,11,6.92e-07,-6.1598939055432425,2.84,0.925104,True,2872.0,7371.0
антрекот,7,8.91e-08,-7.050122295963125,1.95,0.9231935,True,4372.0,13822.0
антресоль,17,7.59e-08,-7.11975822410452,1.88,0.93791085,True,1787.0,14227.0
антропогенез,7,6.31e-08,-7.199970640755866,1.8,0.97606313,True,4372.0,14606.0
антрополог,6,6.17e-07,-6.209714835966758,2.79,0.9950408,True,4962.0,7730.0
антропология,21,1.15e-06,-5.939302159646388,3.06,0.92557156,True,1404.0,5830.0
антропоморфизм,5,4.57e-08,-7.34008379993015,1.66,0.90938854,True,5709.0,15165.0
антропософия,1,2.88e-08,-7.540607512240769,1.46,0.9728325,True,11961.0,15731.0
антропоцентризм,1,4.57e-08,-7.34008379993015,1.66,0.891263,True,11961.0,15165.0
антураж,4,6.76e-07,-6.1700533040583645,2.83,0.94854516,True,6612.0,7445.0
анус,19,8.32e-07,-6.079876673709276,2.92,0.90228593,True,1575.0,6795.0
анфилада,1,8.51e-08,-7.070070439915412,1.93,0.91076356,True,11961.0,13958.0
анчоус,8,1.15e-07,-6.939302159646388,2.06,0.8748924,True,3876.0,13121.0
анчутка,1,1.32e-08,-7.87942606879415,1.12,0.8496979,True,11961.0,16298.0
аншлаг,14,1.23e-06,-5.910094888560602,3.09,0.9520676,True,2220.0,5646.0
аорта,6,1.82e-07,-6.739928612014925,2.26,0.9318992,True,4962.0,11768.0
апартамент,2,5.37e-08,-7.270025714300444,1.73,0.9468642,True,9435.0,14901.0
апартеид,5,2.29e-07,-6.640164517660112,2.36,0.8720865,True,5709.0,11041.0
апатит,2,7.94e-07,-6.100179497572904,2.9,0.85029536,True,9435.0,6950.0
апатия,12,7.41e-07,-6.130181792020672,2.87,0.9389057,True,2627.0,7153.0
апач,2,2.75e-07,-6.560667306169737,2.44,0.8787878,True,9435.0,10402.0
апаш,1,3.31e-08,-7.480172006224281,1.52,0.9273371,True,11961.0,15585.0
апейрон,1,3.39e-08,-7.4698003017969175,1.53,0.89722735,True,11961.0,15557.0
апекс,1,1.58e-07,-6.801342913045577,2.2,0.99342877,True,11961.0,12203.0
апелляция,13,9.33e-07,-6.0301183562535,2.97,0.9468971,True,2412.0,6427.0
апельсин,100,1.91e-06,-5.718966632752273,3.28,0.8959997,True,136.0,4522.0
аперитив,4,1.91e-07,-6.718966632752273,2.28,0.89676064,True,6612.0,11624.0
аплодисменты,8,6.31e-06,-5.199970640755866,3.8,0.9940551,True,3876.0,2116.0
апломб,10,1.02e-07,-6.991399828238082,2.01,0.9515182,True,3149.0,13450.0
апноэ,5,3.72e-07,-6.429457060118103,2.57,0.94135875,True,5709.0,9401.0
апогей,13,5.01e-07,-6.300162274132754,2.7,0.94805545,True,2412.0,8380.0
апокалипсис,28,3.09e-06,-5.510041520575165,3.49,0.960882,True,1000.0,3400.0
апокриф,6,1.62e-07,-6.790484985457369,2.21,0.9308796,True,4962.0,12143.0
аполитичность,1,9.55e-08,-7.019996628416254,1.98,0.89647657,True,11961.0,13643.0
апологет,6,1.48e-07,-6.8297382846050425,2.17,0.9556582,True,4962.0,12385.0
апология,1,4.07e-07,-6.39040559077478,2.61,0.94077116,True,11961.0,9070.0
апоплексия,1,2.88e-08,-7.540607512240769,1.46,0.86748904,True,11961.0,15731.0
апория,2,4.17e-08,-7.379863945026242,1.62,0.85591483,True,9435.0,15297.0
апорт,1,1.78e-07,-6.749579997691106,2.25,0.9493153,True,11961.0,11856.0
апост,1,2.51e-08,-7.600326278518962,1.4,1.0115539,True,11961.0,15879.0
апостол,21,3.16e-06,-5.5003129173815966,3.5,1.0136294,True,1404.0,3354.0
апостроф,43,2.63e-07,-6.580044251510242,2.42,0.95670694,True,547.0,10566.0
апофеоз,13,6.46e-07,-6.189767482004916,2.81,0.93681794,True,2412.0,7583.0
аппарат,22,2.75e-05,-4.560667306169737,4.44,0.9791284,True,1328.0,645.0
аппартамент,2,0.0,,0.0,1.0411996,True,9435.0,16422.0
аппендикс,22,2.57e-07,-6.590066876668706,2.41,0.9516187,True,1328.0,10658.0
аппендицит,21,8.13e-07,-6.089909454405932,2.91,0.9728898,True,1404.0,6868.0
апперкот,8,2.4e-07,-6.619788758288394,2.38,0.91011,True,3876.0,10893.0
апперцепция,10,1.07e-08,-7.97061622231479,1.03,0.9082503,True,3149.0,16392.0
аппетит,7,6.46e-06,-5.189767482004916,3.81,0.9818885,True,4372.0,2083.0
аппликация,11,2.63e-07,-6.580044251510242,2.42,0.9464077,True,2872.0,10566.0
аппроксимация,10,1.78e-07,-6.749579997691106,2.25,0.9702793,True,3149.0,11856.0
апрель,29,2.14e-05,-4.669586226650809,4.33,0.70843184,True,951.0,817.0
апробация,9,2.75e-07,-6.560667306169737,2.44,0.9758449,True,3469.0,10402.0
аптека,50,3.02e-06,-5.519993057042849,3.48,0.926543,True,437.0,3441.0
аптекарь,3,7.59e-07,-6.11975822410452,2.88,0.9556532,True,7747.0,7093.0
аптечка,2,6.46e-07,-6.189767482004916,2.81,0.963191,True,9435.0,7583.0
ар,9,7.59e-06,-5.11975822410452,3.88,0.8764422,True,3469.0,1865.0
ара,3,1.51e-06,-5.82102305270683,3.18,0.9691794,True,7747.0,5110.0
араб,7,2.75e-06,-5.560667306169737,3.44,0.96881664,True,4372.0,3632.0
арабеск,5,1.51e-07,-6.82102305270683,2.18,0.9958586,True,5709.0,12319.0
арабеска,9,7.24e-08,-7.140261433802853,1.86,0.9168056,True,3469.0,14316.0
арабика,2,1.45e-07,-6.838631997765025,2.16,0.96493393,True,9435.0,12460.0
аранжировка,1,1.95e-07,-6.709965388637482,2.29,1.0362765,True,11961.0,11538.0
араукария,2,2.69e-08,-7.570247719997592,1.43,0.90072376,True,9435.0,15810.0
араф,1,0.0,,0.0,0.9722555,True,11961.0,16422.0
арахис,5,1e-06,-6.0,3.0,0.9338767,True,5709.0,6221.0
арахна,1,4.07e-08,-7.39040559077478,1.61,1.0123612,True,11961.0,15324.0
арахнид,3,0.0,,0.0,0.8888128,True,7747.0,16422.0
арба,2,2.29e-07,-6.640164517660112,2.36,0.95456356,True,9435.0,11041.0
арбалет,25,7.41e-07,-6.130181792020672,2.87,0.9486381,True,1133.0,7153.0
арбитр,7,2.95e-06,-5.530177984021837,3.47,0.9697808,True,4372.0,3494.0
арбитраж,15,1.86e-06,-5.730487055782084,3.27,0.9442231,True,2073.0,4579.0
арбуз,119,1.74e-06,-5.7594507517174005,3.24,0.91249704,True,102.0,4736.0
арбузик,1,2.69e-08,-7.570247719997592,1.43,0.90187794,True,11961.0,15810.0
арга,1,6.92e-08,-7.1598939055432425,1.84,0.8625241,True,11961.0,14411.0
